split,label,group,grouping,path,sha256,pixel_sha256,width,height,source_url
train,potato_late,potato_late:122.0,publisher_leaf_id,data/multicrop-v1/splits/train/potato_late/9dae6946-8d64-403b-bc51-b1b58cf8050b___RS_LB 4028.JPG,933198ad533696a8f40a029cc902d7f8082a4b778cd56f863f055d3dc077ee07,b241296fc6a44d65a4dde2df8801f5102d952bbdb880c9721d086a960ea998ca,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Potato___Late_blight/9dae6946-8d64-403b-bc51-b1b58cf8050b___RS_LB%204028.JPG
train,potato_late,potato_late:58.0,publisher_leaf_id,data/multicrop-v1/splits/train/potato_late/9e1dc573-9cc5-4bc1-9c95-63c7bfba54f1___RS_LB 2976.JPG,f9b301d1ce7fd5d8b6072298d66eed90bf6b53ee66106caffc4e0fb862b4ded5,d9039d832e53369624de2caf3efa68e785ef05950fb1ca6eb6ba262c5c3f84a3,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Potato___Late_blight/9e1dc573-9cc5-4bc1-9c95-63c7bfba54f1___RS_LB%202976.JPG
train,potato_late,potato_late:225.0,publisher_leaf_id,data/multicrop-v1/splits/train/potato_late/9e38f130-d8bb-4872-9e46-f43c7d0877c7___RS_LB 5096.JPG,320ef43ffd71bf7250999528c6bb9c91b49c6ba83d25803b0d6b9680a4beed18,cc2e857499b178951efcf6b3bbd7a4a96863ff57ec2cc3b8f66e8afb3858ebb1,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Potato___Late_blight/9e38f130-d8bb-4872-9e46-f43c7d0877c7___RS_LB%205096.JPG
train,potato_late,potato_late:246.0,publisher_leaf_id,data/multicrop-v1/splits/train/potato_late/9e5a95bd-b8d0-455f-bc85-b51a2086c88b___RS_LB 5326.JPG,4c7275647e46615b64ee67d979e48a3f1a64a1fe0750bffb37ca0dd27761c41a,9e021660cbf5a5cb326ead5fa098dafd2deb8bff9904dac853b47fd2c577b79e,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Potato___Late_blight/9e5a95bd-b8d0-455f-bc85-b51a2086c88b___RS_LB%205326.JPG
train,potato_late,potato_late:203.0,publisher_leaf_id,data/multicrop-v1/splits/train/potato_late/9e979a65-61bf-4d07-a444-7c22ae1a58b1___RS_LB 4886.JPG,f972bcc8b6a5bd34c00bc68210f7d487993c495ea8d7b37aca0f9f04608fb745,10e96c19c15ddd9de3c33219675f05cd5f8319c4f1c0bcfa97881e107746fd0c,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Potato___Late_blight/9e979a65-61bf-4d07-a444-7c22ae1a58b1___RS_LB%204886.JPG
train,potato_late,potato_late:75.0,publisher_leaf_id,data/multicrop-v1/splits/train/potato_late/9f5acd9c-13b2-4246-a938-77774ba89318___RS_LB 3153.JPG,e283caab58277992e0294c201a2f297fae2c25e5b591a57a37a28ff4a27da167,ebd89629eb4f5e40d691441852d8726171da833d0960a0b424b4c930dd5e904b,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Potato___Late_blight/9f5acd9c-13b2-4246-a938-77774ba89318___RS_LB%203153.JPG
train,potato_late,potato_late:68.0,publisher_leaf_id,data/multicrop-v1/splits/train/potato_late/9f9623f9-e632-4342-b698-95a0521953f9___RS_LB 3068.JPG,fec9c1525df66e63e55dbffa0bf5dd5f987ef0414240b69e9719455665e8ff09,91ee89129abfe79faa71725b60712911aec1a7da8d4eb81cd71e71e47787c55f,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Potato___Late_blight/9f9623f9-e632-4342-b698-95a0521953f9___RS_LB%203068.JPG
test,potato_late,potato_late:186.0,publisher_leaf_id,data/multicrop-v1/splits/test/potato_late/9fa413c2-d724-4bc6-8aed-954a472cf228___RS_LB 4754.JPG,a05ec63cc6a60125460b30c999b442b4924131c2b4235c5d4ceb73166734b743,e29e9d2c148f9dd0ad06061f7e8ba86e81fef8c57e938c014e364556c577f62d,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Potato___Late_blight/9fa413c2-d724-4bc6-8aed-954a472cf228___RS_LB%204754.JPG
test,potato_late,potato_late:124.0,publisher_leaf_id,data/multicrop-v1/splits/test/potato_late/9fa8f0a5-50ba-41d9-8132-077a807fcf86___RS_LB 4045.JPG,34e7f4cdb8ecc0352428f623d3a2675657f0335f066a394698b3a3e3f41e9b8d,db46890c02eb8202dceb50aba382b7e0d8e1d164707dfdb8029a46dfba464984,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Potato___Late_blight/9fa8f0a5-50ba-41d9-8132-077a807fcf86___RS_LB%204045.JPG
test,potato_late,potato_late:192.0,publisher_leaf_id,data/multicrop-v1/splits/test/potato_late/a0622f86-c94d-4b59-9483-68c57dee81fa___RS_LB 4794.JPG,65b5d668e31065d89708fdffbfcb1df1845a03403adc838da8b9314df1c1d06e,9220b1036785049ae9be1436f1bab8cf9822c25b5722d612320e59abb86a8b0b,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Potato___Late_blight/a0622f86-c94d-4b59-9483-68c57dee81fa___RS_LB%204794.JPG
validation,potato_late,potato_late:230.0,publisher_leaf_id,data/multicrop-v1/splits/validation/potato_late/a0c129b8-4fb3-406d-b2f6-1309fec50c70___RS_LB 5139.JPG,95f37a8623eb808d729e1dde9c90ba8d227bfa51206258d6eac185506a167d56,226b1c3ee5f228d5516b25084193ee43be5e9d109660e233fdd711f49140f70c,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Potato___Late_blight/a0c129b8-4fb3-406d-b2f6-1309fec50c70___RS_LB%205139.JPG
train,potato_late,potato_late:231.0,publisher_leaf_id,data/multicrop-v1/splits/train/potato_late/a10d340a-b35c-4310-be59-caa58bb0d500___RS_LB 5154.JPG,5e054e6d40d93f45c7eac27766860a9c77a8dd69330862f0df445e1e3ed1ce2f,ad2327eddd25c752c0e30619873965a59de6a8ea1a0f8b8ca96e3876b0d1bba6,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Potato___Late_blight/a10d340a-b35c-4310-be59-caa58bb0d500___RS_LB%205154.JPG
test,potato_late,potato_late:38.0,publisher_leaf_id,data/multicrop-v1/splits/test/potato_late/a1523281-33d2-4cc4-910a-3d614a4cd085___RS_LB 2816.JPG,78523b4bbfdddefeacdb9362a72887274efd58681e4e4e91850240882eb857c5,88af804d286728dde122d0ebdbe7120f08862a185652753f8e77c5a349069872,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Potato___Late_blight/a1523281-33d2-4cc4-910a-3d614a4cd085___RS_LB%202816.JPG
train,potato_late,potato_late:57.0,publisher_leaf_id,data/multicrop-v1/splits/train/potato_late/a1f3508d-496b-4dd5-a820-d30acafd7d9b___RS_LB 2970.JPG,a92615db7267bdb39f3c9711d583b78b15831d5724af3fb5ab3def7e2ae16171,8f9fe294def6dba6345035c88f2f1610e996e4a32acf1183120e90f64078b922,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Potato___Late_blight/a1f3508d-496b-4dd5-a820-d30acafd7d9b___RS_LB%202970.JPG
train,potato_late,potato_late:111.0,publisher_leaf_id,data/multicrop-v1/splits/train/potato_late/a221647c-0dda-468b-93f9-81f50b14ff81___RS_LB 3942.JPG,ce8d9a36f2dc1095a069b6cd52ed549e8388b8cec657c3a3005c7fd09049bac3,c52b069ccfeda51858320e99a663908665b22e8d6499eda874ed2be97c78a6ac,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Potato___Late_blight/a221647c-0dda-468b-93f9-81f50b14ff81___RS_LB%203942.JPG
train,potato_late,potato_late:194.0,publisher_leaf_id,data/multicrop-v1/splits/train/potato_late/a24f3bec-3fbb-461a-81ef-ab791ceb66e2___RS_LB 4818.JPG,0d49555cf5a807b57dd219d355d74267745b55403f562b30bae4264044b160af,0569c9805fc4af565145be893150943feb7e0571181832941d86f2c3e4aa5817,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Potato___Late_blight/a24f3bec-3fbb-461a-81ef-ab791ceb66e2___RS_LB%204818.JPG
train,potato_late,potato_late:220.0,publisher_leaf_id,data/multicrop-v1/splits/train/potato_late/a2b27b82-4459-4dcb-a065-92a75f3c9c4b___RS_LB 5018.JPG,5a7d8493c595729822bdedc3a3ce65180c29f7d818b9c527375865234a542907,c0514fc8c0f6cc69f2554ade3b30e15834f1ef68d838843133d3a8ec7032a577,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Potato___Late_blight/a2b27b82-4459-4dcb-a065-92a75f3c9c4b___RS_LB%205018.JPG
train,potato_late,potato_late:164.0,publisher_leaf_id,data/multicrop-v1/splits/train/potato_late/a30baff1-96fb-4df5-9511-e131359b5fd8___RS_LB 4464.JPG,60ce6b1274394828404956a98e45b021863a7acac73396eee5bd57649f6bd937,a58fe07297c38f2328f84f044433dd289028ae6c7709a13d1347c6c048a5586b,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Potato___Late_blight/a30baff1-96fb-4df5-9511-e131359b5fd8___RS_LB%204464.JPG
train,potato_late,potato_late:71.0,publisher_leaf_id,data/multicrop-v1/splits/train/potato_late/a3389c1f-d888-430d-bcf7-a546247ad6d2___RS_LB 3092.JPG,0a0c4460c991876bf5cee07fedfba3c1fdcf66bade9a579123eaa85ca1a7a783,1067d122611380f96a8c869de287a4b8261757436007838bb633109269625eee,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Potato___Late_blight/a3389c1f-d888-430d-bcf7-a546247ad6d2___RS_LB%203092.JPG
train,potato_late,potato_late:223.0,publisher_leaf_id,data/multicrop-v1/splits/train/potato_late/a33c54fb-6b78-4235-b34e-42f85f6bc5b8___RS_LB 5060.JPG,0bae9f94522e1587cca2e57cdd6552fe61bd4871aacbbdbcb1bc4174a0fc72f8,b91c6b83d3ecc8cb8e128c38dab977bda003d4cc3a466e975557e1414117ff54,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Potato___Late_blight/a33c54fb-6b78-4235-b34e-42f85f6bc5b8___RS_LB%205060.JPG
test,potato_late,potato_late:8.0,publisher_leaf_id,data/multicrop-v1/splits/test/potato_late/a343cad1-3b4d-4761-b222-d0bbc0f4bdc0___RS_LB 2569.JPG,75901fce70ad6255aa42aa90723fe571639375f29021cdfc9b4bdaac2fec6ba4,d97f1e64c1f8f7899d8373857bcc207de9f8064eba05eb63e9425a8076101ef5,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Potato___Late_blight/a343cad1-3b4d-4761-b222-d0bbc0f4bdc0___RS_LB%202569.JPG
validation,potato_late,potato_late:152.0,publisher_leaf_id,data/multicrop-v1/splits/validation/potato_late/a34d3777-22c7-4723-8b85-f766e042c121___RS_LB 4375.JPG,cad87ee071cd1bd248ffa66530d5d2cba843054a3f80addfbd689eb4e7446c67,a80ace114f1c30b12737b530af9f679255ea0026b779f2fa7fd5241d16c6415c,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Potato___Late_blight/a34d3777-22c7-4723-8b85-f766e042c121___RS_LB%204375.JPG
validation,potato_late,potato_late:48.0,publisher_leaf_id,data/multicrop-v1/splits/validation/potato_late/a3bf27ee-b4ec-4f72-a25b-9d47b4cd100d___RS_LB 2889.JPG,e135a58d9385a18bb388116eaa8dfa1d9e8f25bced5feeae764fc30e521d806b,67bfe5e949b924a11ccb78054bea2be80fa3ceb60b98723c65c36bbdfd80ef74,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Potato___Late_blight/a3bf27ee-b4ec-4f72-a25b-9d47b4cd100d___RS_LB%202889.JPG
train,potato_late,potato_late:101.0,publisher_leaf_id,data/multicrop-v1/splits/train/potato_late/a3e80876-49cd-4856-9253-8df14fc36dcd___RS_LB 3851.JPG,71bd29d68af91decfc31362984aff218a47f3bdf6ab766527f9ec11dc6797498,89490ed7f7aa6da53a760425710a6976385e6e78a2c26186ab847a460c0ad20e,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Potato___Late_blight/a3e80876-49cd-4856-9253-8df14fc36dcd___RS_LB%203851.JPG
test,potato_late,potato_late:188.0,publisher_leaf_id,data/multicrop-v1/splits/test/potato_late/a440233c-0ef8-408f-8ebb-1c12e8bc4464___RS_LB 4768.JPG,81f51be26cbeec62b89fcb6e7a63d548d0a3ad51619cc42a205f16f19344c358,046542ea2637098b4e98d727eddda72b6dbf3fc7e7eafde4dd4fe78251a607b5,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Potato___Late_blight/a440233c-0ef8-408f-8ebb-1c12e8bc4464___RS_LB%204768.JPG
train,potato_late,potato_late:32.0,publisher_leaf_id,data/multicrop-v1/splits/train/potato_late/a4534f9b-87ca-4ce0-a6f8-84f94544ef37___RS_LB 2775.JPG,710c3544b6493fd6d969a57627fce512d289612dc7300baf0244c05d7f03a94f,afc7e7cc2e7c43af1069a340e05ac5d0dbdbd7f4e9382e241430aebbf8ea5db6,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Potato___Late_blight/a4534f9b-87ca-4ce0-a6f8-84f94544ef37___RS_LB%202775.JPG
train,potato_late,potato_late:114.0,publisher_leaf_id,data/multicrop-v1/splits/train/potato_late/a5028ead-ac95-4a90-89cb-aaac512d502a___RS_LB 3957.JPG,46a1651df4848e207e9d43348d8b9706a4dd30486efc08244ce8fc2aa3858d16,f81777403ba4063072fd4a82831a1cce9271207fa90f46a196f6a9678b33c713,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Potato___Late_blight/a5028ead-ac95-4a90-89cb-aaac512d502a___RS_LB%203957.JPG
train,potato_late,potato_late:94.0,publisher_leaf_id,data/multicrop-v1/splits/train/potato_late/a5a6ebeb-2535-441d-acf5-33bce305fa14___RS_LB 3304.JPG,09e42ee521df4729c258d0414237c122403d77a2c4b5e43082994815c86b1521,534d362ddd01942341a04e296ccc2ecaa7dae19c10ff264b1e54ec21e8027b9e,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Potato___Late_blight/a5a6ebeb-2535-441d-acf5-33bce305fa14___RS_LB%203304.JPG
train,potato_late,potato_late:222.0,publisher_leaf_id,data/multicrop-v1/splits/train/potato_late/a5aabda7-209a-4e1e-966c-de2a1ccc7869___RS_LB 5046.JPG,aa6db4fc45a7ecc02491aa999432d226eeb525781b8da63478487506466af495,ff3110c45f3498e7e8757dd9c5b9d9de76f19533cb04b44602ef3ab04da6b79e,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Potato___Late_blight/a5aabda7-209a-4e1e-966c-de2a1ccc7869___RS_LB%205046.JPG
validation,potato_late,potato_late:77.0,publisher_leaf_id,data/multicrop-v1/splits/validation/potato_late/a6623827-bcdc-40ed-81e6-5cde1a1da997___RS_LB 3179.JPG,4cc33efa7436eb88e3d4a6eff244512d9e0b5fd31722bc30d50cf749689ad442,a0971ba122554945582d10a1b31c8ff1c863bc01bcc5059d752b28191a80ab49,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Potato___Late_blight/a6623827-bcdc-40ed-81e6-5cde1a1da997___RS_LB%203179.JPG
validation,potato_late,potato_late:227.0,publisher_leaf_id,data/multicrop-v1/splits/validation/potato_late/a69b634c-1bb1-4098-9da0-8393f9b8d6e1___RS_LB 5120.JPG,e77bf2ce8a320a4a915570edac9a3d9b5dab235b7783820f6c6b88c92f6663f7,f1dfd9d33abcaefc8eaffef2f04ec37223f5670384acc25704917d4a67c9e8e9,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Potato___Late_blight/a69b634c-1bb1-4098-9da0-8393f9b8d6e1___RS_LB%205120.JPG
validation,potato_late,potato_late:105.0,publisher_leaf_id,data/multicrop-v1/splits/validation/potato_late/a6b27bfe-0e60-4984-98ca-af4b2316dfff___RS_LB 3881.JPG,f01044aa6e0151b4ac24fcb9499606328cf625e6cfc863e1e8cf025fcaa58223,a38983fc594621710669d15eef46330a9753ac8b3759d7be8a072c008335054a,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Potato___Late_blight/a6b27bfe-0e60-4984-98ca-af4b2316dfff___RS_LB%203881.JPG
validation,potato_late,potato_late:88.0,publisher_leaf_id,data/multicrop-v1/splits/validation/potato_late/a6f75dd1-c290-4116-be6a-e3c94e40aa2a___RS_LB 3265.JPG,bca87360acb68bbd34f80ec2811092b87610126b81f7c3f414451b9da758c9d2,06617812e25308de20f6903d74ca42d48d2e6b38926865c9db72c8f8660d1df9,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Potato___Late_blight/a6f75dd1-c290-4116-be6a-e3c94e40aa2a___RS_LB%203265.JPG
test,potato_late,potato_late:134.0,publisher_leaf_id,data/multicrop-v1/splits/test/potato_late/a7097c51-bb53-4149-8140-4b9c3d94dbd4___RS_LB 4108.JPG,b654abd6e5f9eea26afd5580a87c618ebb7a1212d71ec5142d4b77eef9f6c576,85efe0e8d1633887fed83a21560cb364e015211725cafbb76dd6a6165e12525b,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Potato___Late_blight/a7097c51-bb53-4149-8140-4b9c3d94dbd4___RS_LB%204108.JPG
train,potato_late,potato_late:100.0,publisher_leaf_id,data/multicrop-v1/splits/train/potato_late/a74a91d8-1a9d-4fa8-bc4b-26a32635a84d___RS_LB 3840.JPG,b1cd4f0c49fdfd6b118426bf75823684fecc95a662e784ee6ee9e69d7e0d8a9f,78dd527b85f461c236c818eb5549379a2b661bd9afda04d6abd794952b44b9aa,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Potato___Late_blight/a74a91d8-1a9d-4fa8-bc4b-26a32635a84d___RS_LB%203840.JPG
train,potato_late,potato_late:177.0,publisher_leaf_id,data/multicrop-v1/splits/train/potato_late/a7dad20a-b0c0-408b-a961-17928319e17f___RS_LB 4645.JPG,e6d91245fc7eb82ffc9599f56c7562e04f56189f9b1f7a98aa306b653c2b0653,8f79d1f528bd4623e177f155309cb8261f6ac668327b2e8382ae0eba67a4e89d,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Potato___Late_blight/a7dad20a-b0c0-408b-a961-17928319e17f___RS_LB%204645.JPG
train,potato_late,potato_late:239.0,publisher_leaf_id,data/multicrop-v1/splits/train/potato_late/a7dc8b54-5e4a-4055-ae98-eba4268cf966___RS_LB 5243.JPG,83e219d44db26bdac9c8994202dda231da1bea46b286aee17c497655d92aecb1,c34c6a8d4fc6ea4c92ca8962e219a68ef5aff33601a17b26d55e937a0424ddce,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Potato___Late_blight/a7dc8b54-5e4a-4055-ae98-eba4268cf966___RS_LB%205243.JPG
train,potato_late,potato_late:212.0,publisher_leaf_id,data/multicrop-v1/splits/train/potato_late/a838f0ba-745a-4c0b-9895-f3349a6cee4a___RS_LB 4959.JPG,47e3d30b3f14585dbe8c273334852ec203a0ea316689010b2ee70b7c6d5444f8,7a5ffa150f780bfc7a4c29f31db3547e91eb23bfbe42dcddcb19885cb966e494,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Potato___Late_blight/a838f0ba-745a-4c0b-9895-f3349a6cee4a___RS_LB%204959.JPG
train,potato_late,potato_late:203.0,publisher_leaf_id,data/multicrop-v1/splits/train/potato_late/a84f32fc-ec8a-42e9-9f43-9efcf6493199___RS_LB 4884.JPG,ae847640d9e1a74e43e7249e9732958c2f98f7011884f037c28d3b9708dd8a01,848191ee96e49707ea0e4a4613f83192162278510001288127697c6831989347,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Potato___Late_blight/a84f32fc-ec8a-42e9-9f43-9efcf6493199___RS_LB%204884.JPG
train,potato_late,potato_late:29.0,publisher_leaf_id,data/multicrop-v1/splits/train/potato_late/a88a6388-09fa-4cfc-a82e-94d5fd3b4972___RS_LB 2748.JPG,d71f3211c5a3760ccf8b0bb44dd4353c51c1c15df827ca3a8ac2fbdcf3d759d8,68af6d5f1103b6564057862cdbe51b61e0e3ed2badfb83e1bbcae125a84eb70a,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Potato___Late_blight/a88a6388-09fa-4cfc-a82e-94d5fd3b4972___RS_LB%202748.JPG
test,potato_late,potato_late:219.0,publisher_leaf_id,data/multicrop-v1/splits/test/potato_late/a896e0bb-67a4-4762-b74a-1c58b14622b0___RS_LB 5013.JPG,ff62b1a32acff4b88f4e8d812fb1d26f9417dadfc165fe1b81abe5c95612ae9c,88451fb6296bfe1046f9af78c5cd930fe3106d5940a8acff2b07fa0ac2f79027,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Potato___Late_blight/a896e0bb-67a4-4762-b74a-1c58b14622b0___RS_LB%205013.JPG
validation,potato_late,potato_late:227.0,publisher_leaf_id,data/multicrop-v1/splits/validation/potato_late/a8db407c-12cb-460c-991a-8f60d20c06bc___RS_LB 5117.JPG,166e9ed9e8c14f6e0991feff712537a6d18363acb1771e738b86b3ced772abf4,dcb2ea348263c9f9db4e8b250f49769bb2d230b3d34ec50f01a1c2dc3edf3c0f,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Potato___Late_blight/a8db407c-12cb-460c-991a-8f60d20c06bc___RS_LB%205117.JPG
train,potato_late,potato_late:163.0,publisher_leaf_id,data/multicrop-v1/splits/train/potato_late/a8f16f61-a090-4b29-9569-5e7d0e17fda5___RS_LB 4460.JPG,0f8e598c025bcbd0c4f951695ca0fbff0a182ce72715c38447ce94b5e2e466f8,7348d1ac05c1c70850679161e7eda587e514db4c95ee27db000d1c5051562c66,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Potato___Late_blight/a8f16f61-a090-4b29-9569-5e7d0e17fda5___RS_LB%204460.JPG
validation,potato_late,potato_late:152.0,publisher_leaf_id,data/multicrop-v1/splits/validation/potato_late/a904edc1-4c4d-4171-a46e-ae914010884b___RS_LB 4373.JPG,0cd3f2585e100f6e9c173fb0517326d922435b100749b1f5252b26882eff78f4,6b55ce88d209b12d118a5ee35d5dbbbbb315a337eb25c79a81a88a506fe523f3,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Potato___Late_blight/a904edc1-4c4d-4171-a46e-ae914010884b___RS_LB%204373.JPG
train,potato_late,potato_late:203.0,publisher_leaf_id,data/multicrop-v1/splits/train/potato_late/a9c8a264-33be-48f1-bd1d-2cc6c9c8e247___RS_LB 4888.JPG,5564501a21cc8a98777a5a74e52f273b1bb700c4e864c68f3a5e74658d08b5c9,0a0665909d8a47813ff16f3fb8d0ff86dbe5520b3ee06015fa5563cc075b6461,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Potato___Late_blight/a9c8a264-33be-48f1-bd1d-2cc6c9c8e247___RS_LB%204888.JPG
test,potato_late,potato_late:129.0,publisher_leaf_id,data/multicrop-v1/splits/test/potato_late/a9d4290d-55a1-4a8d-83a8-5277a00e5fbc___RS_LB 4076.JPG,19bfa589b7afafe8f89eae461b07a4887a234fa92e06e5533ad03700157b33e5,b5f1d1ced2d9c45fa0d3a12db03281bb2fb22dcad7d2615580fcd44a6c8d3a90,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Potato___Late_blight/a9d4290d-55a1-4a8d-83a8-5277a00e5fbc___RS_LB%204076.JPG
train,potato_late,potato_late:55.0,publisher_leaf_id,data/multicrop-v1/splits/train/potato_late/aa246de3-c183-4133-b4a9-2eba3fe3ae56___RS_LB 2951.JPG,ce0a3df9ce3ba37fe5ecbdc9d2d6c0c6ea122a3810a74a93d106f99b50ab9777,1bb605e1205427981dd106ddc7f01b4f4708c93ffe182c3833ba1759ab9bd0b1,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Potato___Late_blight/aa246de3-c183-4133-b4a9-2eba3fe3ae56___RS_LB%202951.JPG
