split,label,group,path,sha256,pixel_sha256,width,height,source_url
train,healthy,healthy:147.0,data/splits/train/healthy/d48fe069-a000-4242-b6cf-fb465e47615b___RS_HL 0594.JPG,636f5a5fe774b6257c809280f757c469890cf60b701fe0ff2f34b38eb5121d62,ba699b41985075a731e54312e29d4baee64ab6b182a9d2ccf265abcf3229a3c6,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___healthy/d48fe069-a000-4242-b6cf-fb465e47615b___RS_HL%200594.JPG
validation,healthy,healthy:53.0,data/splits/validation/healthy/d4c014c8-81db-47ce-8a1a-277ef1159a3d___RS_HL 0211.JPG,20bea3a5c687a0713e10bb39cecca0f002f619b5b8347c35a0e2962657dddd37,6097bab32e84f1f7aee93bf653851d5e034b93e04d4f1e99124f52cccfcc6aaf,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___healthy/d4c014c8-81db-47ce-8a1a-277ef1159a3d___RS_HL%200211.JPG
validation,healthy,healthy:77.0,data/splits/validation/healthy/d4fc1abf-fd0d-4625-9882-36acd3755ede___RS_HL 0307.JPG,b81127456b89d06f9255b9b5a706313bfc730a99e27b9c126587788a8d5e9c28,a72ce6c3825e870f958b1e143b3b2f9a571bc159b2470b35a7bc327d9a9e61e1,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___healthy/d4fc1abf-fd0d-4625-9882-36acd3755ede___RS_HL%200307.JPG
train,healthy,healthy:47.0,data/splits/train/healthy/d53448cd-ddd7-4dd6-a657-c60bde629130___RS_HL 0190.JPG,6fcd03d19660dc9f8295c6702a8b2c7e775e941e3697fa23c702a91753310e7f,37c739c5a86c675ac44cf063dcefbb80ba920dce97b78613fd5c6f9a27b92a52,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___healthy/d53448cd-ddd7-4dd6-a657-c60bde629130___RS_HL%200190.JPG
train,healthy,healthy:239.0,data/splits/train/healthy/d5ccbb2a-258c-4963-bdd6-d7eb22f351a5___RS_HL 9946.JPG,34821fb36d4a16146b3daaca21942e9cb84756373a9052882953a8b4f7ec51a0,111d8c6ca834251889ca932163f7ab431968091dbdb8ac2fbe7a2c2182ea3216,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___healthy/d5ccbb2a-258c-4963-bdd6-d7eb22f351a5___RS_HL%209946.JPG
train,healthy,healthy:210.0,data/splits/train/healthy/d6128bab-2cc4-4005-9184-2b7303773682___RS_HL 9828.JPG,1b6cea9b02004c49b30fd71ea4fb41a2a794e5264d195ecd826308498cdb6f05,51d0498401bf8d0e2810a17af2dbcf2246fbc6d808ded00802951ee378ca2b0b,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___healthy/d6128bab-2cc4-4005-9184-2b7303773682___RS_HL%209828.JPG
validation,healthy,healthy:148.0,data/splits/validation/healthy/d6587652-47aa-4518-9534-468194f22953___RS_HL 0595.JPG,10cf5ddaab8f4832c55ab273ac281d8a1f0c2d2c2326738d223c9110b1e8c8ed,12180ca2bf3a46b8f2ac0786f821f51c0da112542e0d7668514eb81fc8d5b640,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___healthy/d6587652-47aa-4518-9534-468194f22953___RS_HL%200595.JPG
train,healthy,healthy:57.0,data/splits/train/healthy/d673db62-484e-49d3-baca-0ffc0d2ba8f5___RS_HL 0230.JPG,0aedcb7664a39949e3d8925d7de49aa7b626aaf3cd728b5a464bb536bfb1d37a,9d0a3770777885415152d0c4de3cda628b27d3be083932cf6db896a8a459271c,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___healthy/d673db62-484e-49d3-baca-0ffc0d2ba8f5___RS_HL%200230.JPG
train,healthy,healthy:149.0,data/splits/train/healthy/d676d2f7-13a7-4d79-91fc-757b5d0bde6f___RS_HL 0601.JPG,f500efd5822355b951371a74c4756dbb6e180c7ad9e4ad916bd3a56bd4b798c6,2f00807f6e49e1f65e383e1161f105f92a891b97d98e4f4eb49dfa30a42fc6e8,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___healthy/d676d2f7-13a7-4d79-91fc-757b5d0bde6f___RS_HL%200601.JPG
test,healthy,healthy:113.0,data/splits/test/healthy/d6e27864-a8c9-426f-9e46-283d0eb3a7d0___RS_HL 0452.JPG,64784148db144e9c5752b55449ad44eb25b2f47ef0f222fd6e12145ccf652bc2,f89fb965935878b1896f3711f4a27989edfdccfd23f6e39be58e208043821dad,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___healthy/d6e27864-a8c9-426f-9e46-283d0eb3a7d0___RS_HL%200452.JPG
train,healthy,healthy:44.0,data/splits/train/healthy/d6e75b4e-377f-4d9a-b2a5-d0fcd5ec32b8___RS_HL 0177.JPG,005ed632188510948cea99bdd4b443c31c0b3fe1e3ffa54b13d68c310846e0a3,79fba2f9344cf8b47b91485bd05e5b12b080e76d57e2990799cb27bbbe71361f,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___healthy/d6e75b4e-377f-4d9a-b2a5-d0fcd5ec32b8___RS_HL%200177.JPG
train,healthy,healthy:7.0,data/splits/train/healthy/d75f7a19-059a-4b25-a265-5c3f74e279a3___RS_HL 0030.JPG,47356f0d6f08bb9d39c7f90d00e081150196be483ea6b38f1303845d787ef044,ca9c865d56678074274f6c786fc5173a4f65dcf7e80088ea41dee135df3de2fa,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___healthy/d75f7a19-059a-4b25-a265-5c3f74e279a3___RS_HL%200030.JPG
validation,healthy,healthy:102.0,data/splits/validation/healthy/d764f501-de57-47f4-a648-c5ece8ec59b2___RS_HL 0409.JPG,566bc2a44340e2f5c1a8b6e66103f6dd490516aa36211fcadf844826eb38f85a,a6ebee5b783dc3824df3634ec297b8752d1d11cb174bf85f0eb9b23db1f1047d,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___healthy/d764f501-de57-47f4-a648-c5ece8ec59b2___RS_HL%200409.JPG
validation,healthy,healthy:15.0,data/splits/validation/healthy/d7aed304-347b-4c78-ac63-b29db901e1d4___RS_HL 0061.JPG,b7b921165fbb0e446689d40e7c36bb631ad53649358de9cd0c1b8bd921986ad3,ebb7f8d311f9666c513439747056c27c7c902fb8c6dfec09045b37048fa48f86,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___healthy/d7aed304-347b-4c78-ac63-b29db901e1d4___RS_HL%200061.JPG
train,healthy,healthy:125.0,data/splits/train/healthy/d7c5d552-e2c6-4868-ac4a-4ffa33151632___RS_HL 0502.JPG,a3a5e8230725db16a3e4053857a84f45896f3b119fdaf3894534e12ca9f8ba46,3c705e21eb2fbf939dc76342ac6a6af6d7eb22b09692fa98e122fa3a97f4cd70,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___healthy/d7c5d552-e2c6-4868-ac4a-4ffa33151632___RS_HL%200502.JPG
test,healthy,healthy:233.0,data/splits/test/healthy/d7f9efa9-5684-42f4-b183-958a83d3ebcd___RS_HL 9923.JPG,f1cfba05b3878ed561a54b324ca2937a675722f0c31a6317d99bee12b3bbf9c1,52a0094579a148c6879cd63e40c4ff27700ff57aa78a97f9bdb9d4968cb520a4,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___healthy/d7f9efa9-5684-42f4-b183-958a83d3ebcd___RS_HL%209923.JPG
train,healthy,healthy:126.0,data/splits/train/healthy/d835fbab-7301-4544-aba9-37cb5d25de9f___RS_HL 0506.JPG,708235567cdb737b96a60f251d129dcdef737b7e8c1a30f0ddbb2cd0beacbb19,356d55bed0ded4b96a3415069eb4eb5f1884b685c23b604bf302866f8087d822,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___healthy/d835fbab-7301-4544-aba9-37cb5d25de9f___RS_HL%200506.JPG
train,healthy,healthy:135.0,data/splits/train/healthy/d84b65fd-6841-435f-9c9f-2ba8afe2f62a___RS_HL 0541.JPG,4c6ff6e56df1c54f71032f55a115e18a76a2d0b116c35f801bb8533eae3e499c,f0ea657732b1e6f30bde55633c8f821b072db2765b1607ed45b1b9339f5d29a5,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___healthy/d84b65fd-6841-435f-9c9f-2ba8afe2f62a___RS_HL%200541.JPG
train,healthy,healthy:13.0,data/splits/train/healthy/d84eb3b6-3321-4034-9bcc-d2cddb8a3467___RS_HL 0053.JPG,050fe7d4a011eaacdedaf25a42f657f073b3340cdec45105aee7b5f850bebe83,e847c7da97836c486ee4009d27f574336bd2a1db79e68a7de8d276494bd2c5fe,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___healthy/d84eb3b6-3321-4034-9bcc-d2cddb8a3467___RS_HL%200053.JPG
validation,healthy,healthy:9.0,data/splits/validation/healthy/d8ce2a81-c366-4a88-bde3-ee9a98e1e30c___RS_HL 0036.JPG,dcb3b52d509b3099dc41b5c549ee18c153df8a0226ab1dc83372dcd6664b622f,6115dc4022d8564929aa1b0940c2ae62f8692dc7921d9a9ed3df8c3edf671a08,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___healthy/d8ce2a81-c366-4a88-bde3-ee9a98e1e30c___RS_HL%200036.JPG
train,healthy,healthy:122.0,data/splits/train/healthy/d9756e4c-11ac-4c09-8a3c-4938d56bfc1e___RS_HL 0488.JPG,f8bb4691a4167c57196058f6b6d6beb03d6fc2d94d786511726f3de22946e821,cf0a334a548220575d3732bbe02c9d5c9c46b9ed284e67125ecdae77a04fb23c,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___healthy/d9756e4c-11ac-4c09-8a3c-4938d56bfc1e___RS_HL%200488.JPG
train,healthy,healthy:54.0,data/splits/train/healthy/d984f436-1fde-4221-9563-82f55a42b545___RS_HL 0217.JPG,03e40d8a6e51b5d9e37fdae131d5521f110db9c180032bb6b5e5ab06dc9cbbcc,130bb86f2409ea1cdbc7592ae02bb9dc974058c63206a067bc0d898cf7935dba,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___healthy/d984f436-1fde-4221-9563-82f55a42b545___RS_HL%200217.JPG
train,healthy,healthy:136.0,data/splits/train/healthy/d9a6af00-1c5a-4299-9bad-b922c8b5c33e___RS_HL 0546.JPG,f7f19370c5d468b85a63b828d840d4f11c8c5ca0304d3514e39ee0d5caa8151d,631871587e2d0d2ab5aabbce90bec6a8d97d185eb912f324d0618df126fb7db3,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___healthy/d9a6af00-1c5a-4299-9bad-b922c8b5c33e___RS_HL%200546.JPG
validation,healthy,healthy:95.0,data/splits/validation/healthy/da1015eb-5c8e-436d-b367-d1f98a034e44___RS_HL 0382.JPG,93055d55154419fb2cb58e8adb65a02015678739b23f3f1d37c8988864e91f16,c64557aee190dde8b9222db6a6f99724bf155ccd71f07af8513bb17081f027dd,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___healthy/da1015eb-5c8e-436d-b367-d1f98a034e44___RS_HL%200382.JPG
train,healthy,healthy:189.0,data/splits/train/healthy/da10b674-6bd2-4e1f-ba50-f08caac7a2ec___RS_HL 9742.JPG,2deefeb59bf50a6621c2657afd076561c0dee77fdd13772b93548b709a01979f,4dd6fe9e2939ba475002c1e698fd9dc94407f84f84711417fc899823562e6da0,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___healthy/da10b674-6bd2-4e1f-ba50-f08caac7a2ec___RS_HL%209742.JPG
train,healthy,healthy:119.0,data/splits/train/healthy/da36e4f1-58c4-456d-8ee3-b450e6619b2d___RS_HL 0475.JPG,f6a592cb7db5b2e784d94756a187ee4a66e8d9178638a00f13f7507e0b005c78,1bd8fbf6632d5767914e813e081860d6e77e36d0287fc7388a64dd852ab13f7a,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___healthy/da36e4f1-58c4-456d-8ee3-b450e6619b2d___RS_HL%200475.JPG
train,healthy,healthy:247.0,data/splits/train/healthy/da5c938a-1baf-46cb-b1e6-c3bfef99b816___RS_HL 9981.JPG,09c5d2a6fc051c6d4f57d246758d9da4557905bda2c6ab90a27077b195164e04,af3e511f4fdc7100d26dc0a2adc4f7b5d5e401a905aa2b303355f1235e21c7b6,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___healthy/da5c938a-1baf-46cb-b1e6-c3bfef99b816___RS_HL%209981.JPG
train,healthy,healthy:195.0,data/splits/train/healthy/da7db6e5-d5d5-489a-b1b2-9b3a880cebaa___RS_HL 9769.JPG,95f4e256e8e377b48e01eccbb3965569ae37f188da296a545db8d4d6242fcc84,edf5aefb4d9fc5631f50808f1826fdcc245bd92b1d739c3f2fc141c7d8064526,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___healthy/da7db6e5-d5d5-489a-b1b2-9b3a880cebaa___RS_HL%209769.JPG
train,healthy,healthy:104.0,data/splits/train/healthy/dad127e0-8761-47bd-8ea1-21727847a1f4___RS_HL 0416.JPG,044a3b1dc07951b22b13d203b346f8aa45f5b6acaa1aa577d0bd4137f501b575,a28b993e22df12d2f0ba634d2901e7bf55b88fc9aace1c2bc835f8861ab4da87,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___healthy/dad127e0-8761-47bd-8ea1-21727847a1f4___RS_HL%200416.JPG
train,healthy,healthy:156.0,data/splits/train/healthy/db03386a-1a65-4e4f-b9b7-d80ad6cabefd___RS_HL 0632.JPG,6054abc1152a47a9f83f7d822ab0a7d73471c49448a61708f32e004be8772cc3,bd6a397f73e790bd7513f7e6fbae5676ea58a09f7c15886a366ef41f07483412,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___healthy/db03386a-1a65-4e4f-b9b7-d80ad6cabefd___RS_HL%200632.JPG
train,healthy,healthy:142.0,data/splits/train/healthy/db467743-857b-42b3-ab2a-a80e90467a99___RS_HL 0570.JPG,dd7b8e1e5d38a3c1e98bc285583d42d4b656a459ccd24130cece68ced45c8b9e,01aeda9b315a40de24a744f19a6d3efb5be26a0951f7e144ae5fcf1a5637ee1e,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___healthy/db467743-857b-42b3-ab2a-a80e90467a99___RS_HL%200570.JPG
test,healthy,healthy:124.0,data/splits/test/healthy/dbd289fc-1399-44fe-968d-39a5a4f16679___RS_HL 0495.JPG,fd4f4e7ca1b4fc7ce40efa8d640e21736bdad19dad84867bd669d472beb7ab0a,9706e59ca249e0e780ef55806fcb8e50f22c4a20ef9881208a6fbd5a7242445c,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___healthy/dbd289fc-1399-44fe-968d-39a5a4f16679___RS_HL%200495.JPG
train,healthy,healthy:240.0,data/splits/train/healthy/dc51f65e-d2d7-43f1-be27-063700a89eba___RS_HL 9951.JPG,3eaa72482e53f676d33af9a2f8e9e179c17a436aa09acd18491b75059b80f1ea,0fada11ff54b9b2d772ee0420c283302f9d89ea4a7f5748e1b84cf755147c888,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___healthy/dc51f65e-d2d7-43f1-be27-063700a89eba___RS_HL%209951.JPG
test,healthy,healthy:124.0,data/splits/test/healthy/de40125f-3f01-4c7e-9406-529d033fdb52___RS_HL 0498.JPG,294ebc6ebdac8626542250f7e8e9d4b87481a95dc80305d7dcd0f9c12c18da0d,205e60a87ec9620de1c383fd09dfef267accaf63d016dca14ea711c52d7ce0f6,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___healthy/de40125f-3f01-4c7e-9406-529d033fdb52___RS_HL%200498.JPG
train,healthy,healthy:190.0,data/splits/train/healthy/de56bf63-8f55-426a-a2a1-8a8a635ad5a0___RS_HL 9747.JPG,93208a69a620700d2493652f37a107d276d47f6eeecb2aa608dc99559c1fe736,3bbf7e99e68975275e7a3e6e3b8d4d545a8b442e40c132a57170081d6b66a9c1,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___healthy/de56bf63-8f55-426a-a2a1-8a8a635ad5a0___RS_HL%209747.JPG
train,healthy,healthy:184.0,data/splits/train/healthy/dea347a1-4303-48e1-8db0-997d084e6bd0___RS_HL 9724.JPG,fc49ab35cb70c0721ecd2b6fca0dbcff3c10a17931c690f65b6dbacb1548b206,d4c62c2f74ede850e48d5cc1dfcab54966d586ea6f79b2c28ed75e19d99ab582,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___healthy/dea347a1-4303-48e1-8db0-997d084e6bd0___RS_HL%209724.JPG
train,healthy,healthy:64.0,data/splits/train/healthy/decd2c69-c302-461a-a2f7-7c1e37d9d633___RS_HL 0258.JPG,953c78d053b9d883a8c12064a9376bfcec73056d9f71bfb515aedcd62ea18d07,929fa9489d2b104542223b04728376067cbe2f2f687291eb0ad82f82f24dc10a,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___healthy/decd2c69-c302-461a-a2f7-7c1e37d9d633___RS_HL%200258.JPG
test,healthy,healthy:129.0,data/splits/test/healthy/df35d1fb-978c-4aeb-9d6f-e7da242c81b8___RS_HL 0515.JPG,883a46db4db7396d17e359b4e55f358e8c1487bc20446a71eea4b27bb25b77b7,63df3631157fdb8b40cafa9fa2120c3db0e521d3229464bfd80387ffb25b9af3,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___healthy/df35d1fb-978c-4aeb-9d6f-e7da242c81b8___RS_HL%200515.JPG
train,healthy,healthy:79.0,data/splits/train/healthy/dfa6e9aa-b240-4148-bdef-5c0f21ff62ff___RS_HL 0318.JPG,eb4b6b6f5dae644346ee297e7bff85397c2f66a5b53588f6cb84ad34f574df15,c4db2b0cf9b54c0b3c924f426b5245fe8f44c8503e7ba726b846549badfcfc20,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___healthy/dfa6e9aa-b240-4148-bdef-5c0f21ff62ff___RS_HL%200318.JPG
train,healthy,healthy:146.0,data/splits/train/healthy/e0587774-746c-41af-a876-b3d083756a23___RS_HL 0588.JPG,d3bcae49909d2afa2f4eb9faf0d1b1086b7a1dfb0de605b8b0ab71167acb6144,9c808b25d45ea83d97bcbba16b8ab3cee171e7aef9eb3a8bf551736a190d3108,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___healthy/e0587774-746c-41af-a876-b3d083756a23___RS_HL%200588.JPG
train,healthy,healthy:60.0,data/splits/train/healthy/e0987875-8fe2-49ee-8f01-e29281c3d790___RS_HL 0239.JPG,eaf5c4c20910185b1efaddf6eb9cb775ba10b970bf62bf0104cde26a733c4458,c6549a44c516ad61884813a8764dbbf532009dfc44112d23e8c7ee8188fd3733,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___healthy/e0987875-8fe2-49ee-8f01-e29281c3d790___RS_HL%200239.JPG
validation,healthy,healthy:227.0,data/splits/validation/healthy/e0b87789-7d59-4bd1-bc78-ec3a942021f4___RS_HL 9894.JPG,ef0b591d5b425c5d9e77f1aec8d436a16ac609fbfbf0f75fff8247c88da24703,0749e4921ea9a5402805003db8006083b9e80577224dcb51f49e0d6c6dd7ee10,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___healthy/e0b87789-7d59-4bd1-bc78-ec3a942021f4___RS_HL%209894.JPG
train,healthy,healthy:200.0,data/splits/train/healthy/e0d2d9f6-b29e-4cd8-8c2b-7d462271ceb3___RS_HL 9787.JPG,3f968f51654fd7a5616d7a8f2752cdac1d6daebe730f882883c94d8fd7224b80,6003693d8035dabd54207ce3e516ac6b37ce6c3b8d48df56ea9b83fa6e33d102,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___healthy/e0d2d9f6-b29e-4cd8-8c2b-7d462271ceb3___RS_HL%209787.JPG
train,healthy,healthy:112.0,data/splits/train/healthy/e0d4c623-8305-4ded-8164-d8fcd5bc2016___RS_HL 0448.JPG,684378559d14c2554636e8fb8a6a73153533d9ea7fa4133d506bc268d7714632,5106bcbdd740621a5e18ca19cf03b0d9126a262d536f0524a7b9bd53a18a6d1b,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___healthy/e0d4c623-8305-4ded-8164-d8fcd5bc2016___RS_HL%200448.JPG
train,healthy,healthy:87.0,data/splits/train/healthy/e110eaa3-3f80-477f-ad86-18b7e308b764___RS_HL 0349.JPG,b5966cacdd8516e3d49ec5f53184b0af7633dfc0dbfb5b44bbfc674120ccff44,5564c69111a19c567a041ef54c4385a33929b350af11af3b06093a2052d125b9,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___healthy/e110eaa3-3f80-477f-ad86-18b7e308b764___RS_HL%200349.JPG
train,healthy,healthy:223.0,data/splits/train/healthy/e12936ac-7354-434c-b857-1e742e383dd5___RS_HL 9878.JPG,15a33e450a625165b505d847d6d6664c4578b8d5465d86c72cb2d66b8f023ac3,6af1dc3d85eeb147b3d412af987b5c33b9ccd234c66cc918128983034941f8e8,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___healthy/e12936ac-7354-434c-b857-1e742e383dd5___RS_HL%209878.JPG
train,healthy,healthy:171.0,data/splits/train/healthy/e1400c81-62df-44b6-97fd-e210b66dae0b___RS_HL 9672.JPG,e6e930d36ec607573f2ed8820af14b9fe9247e1cdb8b38d42f7d35beac0d2844,6154fc37cbc2fdaee95ec39ee49298a20a5bf2906ca07a07efcdbac8435f9551,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___healthy/e1400c81-62df-44b6-97fd-e210b66dae0b___RS_HL%209672.JPG
train,healthy,healthy:132.0,data/splits/train/healthy/e1436a17-dca7-4687-a0ec-31a28389063e___RS_HL 0529.JPG,92272bacc754beb1663e79417c2f5c6a428ec84b042d216e7ba648d5a5b99684,dce250bef99a5deaeb8fa73633aaeeac889b9ac5c73f9be68acf325e80adf67d,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___healthy/e1436a17-dca7-4687-a0ec-31a28389063e___RS_HL%200529.JPG
validation,healthy,healthy:51.0,data/splits/validation/healthy/e1517f9b-6bab-415b-b8f5-1f52dd544b2d___RS_HL 0203.JPG,418f9a01f479daa910c0f1af302b2126f2c22ec6512443a16601d601fcea4c96,15f37761960b0a5e60e3d89573e07edca1b3f7c4b25166c387f78f0a82658c36,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___healthy/e1517f9b-6bab-415b-b8f5-1f52dd544b2d___RS_HL%200203.JPG
train,healthy,healthy:99.0,data/splits/train/healthy/e1860bf2-2656-4dba-b9de-f80932bca552___RS_HL 0398.JPG,d7eaf07af54857f1dff601456f68bdb725eed2c63443a2b3a692df27730ed6db,6615c7d594203e7d244a3986f5799107f91eeb6959181819956190691eb8b087,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___healthy/e1860bf2-2656-4dba-b9de-f80932bca552___RS_HL%200398.JPG
train,healthy,healthy:32.0,data/splits/train/healthy/e1959167-b7b2-49e3-b5ce-4c5665022ada___RS_HL 0127.JPG,b6d168774eded688df517104e421a7ac7f62a04a769ad49ff2b20cc85f573326,db13a3502e3a93a3be2e6e7f5a634f3fec3a7e2b23ba563e466f753316433d8f,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___healthy/e1959167-b7b2-49e3-b5ce-4c5665022ada___RS_HL%200127.JPG
